10000 , 10256.4102564
20000 , 34013.6054422
30000 , 47169.8113208
40000 , 47846.8899522
50000 , 48780.4878049
60000 , 46296.2962963
70000 , 45871.559633
80000 , 44052.8634361
90000 , 45871.559633
100000 , 45454.5454545
110000 , 45248.8687783
120000 , 44843.0493274
130000 , 44444.4444444
140000 , 44052.8634361
150000 , 43478.2608696
160000 , 38314.1762452
170000 , 42553.1914894
180000 , 42372.8813559
190000 , 39682.5396825
200000 , 40983.6065574
210000 , 36101.0830325
220000 , 33898.3050847
230000 , 39525.6916996
240000 , 38022.8136882
250000 , 35714.2857143
260000 , 38759.6899225
270000 , 35587.1886121
280000 , 36764.7058824
290000 , 38022.8136882
300000 , 37593.9849624
310000 , 28490.02849
320000 , 34364.2611684
330000 , 34602.0761246
340000 , 34602.0761246
350000 , 34246.5753425
360000 , 34013.6054422
370000 , 546.746856206
380000 , 34722.2222222
390000 , 34482.7586207
400000 , 35714.2857143
410000 , 11001.10011
420000 , 46728.9719626
430000 , 47619.047619
440000 , 46728.9719626
450000 , 46082.9493088
460000 , 45454.5454545
470000 , 45248.8687783
480000 , 43859.6491228
490000 , 39840.6374502
500000 , 1018.12258196
510000 , 748.559023879
520000 , 1215.95330739
530000 , 501.806503412
540000 , 2268.08800181
550000 , 39840.6374502
560000 , 40983.6065574
570000 , 40160.6425703
580000 , 7027.40688686
590000 , 41841.0041841
600000 , 41841.0041841
610000 , 36630.03663
620000 , 33112.5827815
630000 , 35335.6890459
640000 , 34482.7586207
650000 , 40000.0
660000 , 35211.2676056
670000 , 37037.037037
680000 , 38759.6899225
690000 , 38314.1762452
700000 , 38022.8136882
710000 , 38022.8136882
720000 , 37453.1835206
730000 , 32154.340836
740000 , 34602.0761246
750000 , 33898.3050847
760000 , 35971.2230216
770000 , 35971.2230216
780000 , 31746.031746
790000 , 34843.2055749
800000 , 32154.340836
810000 , 34482.7586207
820000 , 25445.2926209
830000 , 10845.9869848
840000 , 43478.2608696
850000 , 401.284109149
860000 , 23866.3484487
870000 , 28169.0140845
880000 , 46728.9719626
890000 , 28653.2951289
900000 , 45662.1004566
910000 , 45045.045045
920000 , 1520.45005322
930000 , 42918.4549356
940000 , 43290.04329
950000 , 44052.8634361
960000 , 37735.8490566
970000 , 42553.1914894
980000 , 42918.4549356
990000 , 41841.0041841
1000000 , 36764.7058824
1010000 , 36101.0830325
1020000 , 39215.6862745
1030000 , 39215.6862745
1040000 , 39525.6916996
1050000 , 38910.5058366
1060000 , 38610.03861
1070000 , 38314.1762452
1080000 , 38022.8136882
1090000 , 37735.8490566
1100000 , 37313.4328358
1110000 , 37037.037037
1120000 , 36363.6363636
1130000 , 36363.6363636
1140000 , 36101.0830325
1150000 , 35842.2939068
1160000 , 35587.1886121
1170000 , 34843.2055749
1180000 , 34843.2055749
1190000 , 34602.0761246
1200000 , 31645.5696203
1210000 , 31152.6479751
1220000 , 34129.6928328
1230000 , 32573.2899023
1240000 , 33783.7837838
1250000 , 33670.03367
1260000 , 33444.8160535
1270000 , 33222.5913621
1280000 , 18691.588785
1290000 , 48780.4878049
1300000 , 48076.9230769
1310000 , 47393.3649289
1320000 , 46728.9719626
1330000 , 46296.2962963
1340000 , 45871.559633
1350000 , 45045.045045
1360000 , 42553.1914894
1370000 , 510.17805214
1380000 , 43668.1222707
1390000 , 43478.2608696
1400000 , 43478.2608696
1410000 , 42372.8813559
1420000 , 42372.8813559
1430000 , 41841.0041841
1440000 , 41152.2633745
1450000 , 40650.4065041
1460000 , 38461.5384615
1470000 , 39682.5396825
1480000 , 39682.5396825
1490000 , 39062.5
1500000 , 39215.6862745
1510000 , 38461.5384615
1520000 , 38461.5384615
1530000 , 38022.8136882
1540000 , 37593.9849624
1550000 , 37313.4328358
1560000 , 36764.7058824
1570000 , 36496.350365
1580000 , 36101.0830325
1590000 , 35714.2857143
1600000 , 35460.9929078
1610000 , 35211.2676056
1620000 , 35087.7192982
1630000 , 35087.7192982
1640000 , 34602.0761246
1650000 , 33670.03367
1660000 , 34364.2611684
1670000 , 34246.5753425
1680000 , 34013.6054422
1690000 , 34013.6054422
1700000 , 33444.8160535
1710000 , 33333.3333333
1720000 , 18181.8181818
1730000 , 50000.0
1740000 , 49261.0837438
1750000 , 48543.6893204
1760000 , 47619.047619
1770000 , 47393.3649289
1780000 , 46511.627907
1790000 , 45871.559633
1800000 , 45248.8687783
1810000 , 44444.4444444
1820000 , 44247.7876106
1830000 , 43668.1222707
1840000 , 43103.4482759
1850000 , 42735.042735
1860000 , 42372.8813559
1870000 , 42016.8067227
1880000 , 41322.3140496
1890000 , 40816.3265306
1900000 , 40485.8299595
1910000 , 39840.6374502
1920000 , 39840.6374502
1930000 , 38610.03861
1940000 , 39062.5
1950000 , 38759.6899225
1960000 , 38461.5384615
1970000 , 37878.7878788
1980000 , 37735.8490566
1990000 , 37174.7211896
2000000 , 37037.037037
2010000 , 36764.7058824
2020000 , 36496.350365
2030000 , 36231.884058
2040000 , 35971.2230216
2050000 , 35460.9929078
2060000 , 34843.2055749
2070000 , 34843.2055749
2080000 , 34602.0761246
